ST_NAME,DIST_NAME,AC_NO,CITYNAME,POPULATION,LON_CITY,LAT_CITY
Uttar Pradesh,Kannauj *,196,CHHIBRAMAU,49018,79.498,27.149
Uttar Pradesh,Kannauj *,196,GURSAHAIGANJ,34855,79.7166667,27.1166667
Uttar Pradesh,Kannauj *,198,KANNAUJ,69736,79.9166667,27.0666667
Uttar Pradesh,Kannauj *,196,SAMDHAN,24675,79.69232,27.09367
Uttar Pradesh,Kannauj *,197,SAURIKH,10615,79.48474,26.94091
Uttar Pradesh,Kannauj *,196,TALGRAM,10100,79.65378,27.00377
Uttar Pradesh,Kannauj *,197,TIRWAGANJ,19721,79.75214,26.88503
Uttar Pradesh,Kanpur Dehat,208,Akbarpur,16984,79.85307,26.31836
Uttar Pradesh,Jalaun,220,AMRAUDHA,8722,79.74,26.11
Uttar Pradesh,Kanpur Dehat,205,JHINJHAK,19636,79.7333333,26.5666667
Uttar Pradesh,Kanpur Dehat,208,PUKHRAYAN,19241,79.85,26.2333333
Uttar Pradesh,Kanpur Dehat,206,RURA,13988,79.9,26.4833333
Uttar Pradesh,Kanpur Dehat,206,SHIWLI,7703,80.06,26.54
Uttar Pradesh,Kanpur Dehat,207,SIKANDRA,10529,79.59,26.29
Uttar Pradesh,Kanpur Nagar,212,ARMAPURESTATE,20275,80.2661111,26.4602778
Uttar Pradesh,Kanpur Nagar,209,BILHAUR,17603,80.062,26.843
Uttar Pradesh,Kanpur Nagar,218,GHATAMPUR,34606,80.165,26.15
Uttar Pradesh,Kanpur Nagar,214,Kanpur,2468649,80.35,26.4666667
Uttar Pradesh,Kanpur Nagar,209,SHIVRAJPUR,9919,80.16219,26.60482
Uttar Pradesh,Kaushambi *,251,AJHUWA,14059,81.23618,25.59633
Uttar Pradesh,Kaushambi *,252,KARARI,12434,81.45161,25.367
Uttar Pradesh,Kaushambi *,252,MANJHANPUR,13795,81.37231,25.42328
Uttar Pradesh,Kaushambi *,252,Sarai Aquil,15324,81.4203,25.2879
Uttar Pradesh,Kaushambi *,252,SIRATHU,11901,81.26563,25.5243
Uttar Pradesh,Kheri,141,DHAUREHRA,18408,81.07,27.93
Uttar Pradesh,Kheri,139,GOLAGOKARANNATH,52496,80.4666667,28.0833333
Uttar Pradesh,Kheri,142,KHERI,24661,80.77,27.88
Uttar Pradesh,Kheri,142,LAKHIMPUR,115713,80.7666667,27.95
Uttar Pradesh,Kheri,139,MAILANI,13065,80.35,28.2833333
Uttar Pradesh,Kheri,144,MOHAMMADI,37055,80.2,27.88
Uttar Pradesh,Kheri,137,PALIAKALAN,34085,80.5833333,28.45
Uttar Pradesh,Kheri,138,SINGAHIBHIRAURA,16952,80.9,28.25
Uttar Pradesh,Kushinagar *,334,HATA,10976,83.74,26.75783
Uttar Pradesh,Kushinagar *,335,KAPTANGANJ,11204,83.721,26.923
Uttar Pradesh,Kushinagar *,329,KHADDA,13972,83.91566,27.14259
Uttar Pradesh,Kushinagar *,333,KUSHINAGAR,17531,83.89005,26.75527
Uttar Pradesh,Kushinagar *,330,PADRAUNA,43244,83.9782,26.8902
Uttar Pradesh,Kushinagar *,335,RAMKOLA,12998,83.84192,26.87619
Uttar Pradesh,Lalitpur,226,LALITPUR,108111,78.4166667,24.6833333
Uttar Pradesh,Lalitpur,227,MAHRONI,8575,78.7166667,24.5833333
Uttar Pradesh,Lalitpur,227,PALI,8603,78.39704,24.36619
Uttar Pradesh,Lalitpur,226,Talbehat,12370,78.4,24.98
Uttar Pradesh,Lucknow,176,AMETHI,11143,81.159,26.753
Uttar Pradesh,Lucknow,176,GOSAINGANJ,8817,81.12,26.77
Uttar Pradesh,Lucknow,169,ITAUNJA,6123,80.9166667,27.0833333
Uttar Pradesh,Lucknow,168,KAKORI,16316,80.8,26.8833333
Uttar Pradesh,Lucknow,174,LUCKNOW,2151995,80.9166667,26.85
Uttar Pradesh,Lucknow,169,MAHONA,6828,80.9,27
Uttar Pradesh,Lucknow,170,Malihabad,15409,80.70174,26.83442
Uttar Pradesh,Lucknow,176,NAGRAM,9047,81.1333333,26.6166667
Uttar Pradesh,Maharajganj,315,ANANDNAGAR,9925,83.35077,27.09787
Uttar Pradesh,Maharajganj,319,GHUGHULI,10053,83.62591,27.06094
Uttar Pradesh,Azamgarh,344,MAHARAJGANJ,22077,83.1186111,26.2519444
Uttar Pradesh,Maharajganj,318,MAHRAJGANJ,25613,83.57,27.13
Uttar Pradesh,Maharajganj,316,NAUTANWA,28408,83.436447,27.415922
Uttar Pradesh,Maharajganj,317,NICHLAUL,14980,83.7333333,27.3166667
Uttar Pradesh,Maharajganj,317,SISWABAZAR,18599,83.7666667,27.15
Uttar Pradesh,Mahoba *,231,CHARKHARI,23225,79.747,25.401
Uttar Pradesh,Mahoba *,230,KABRAI,20722,79.993,25.403
Uttar Pradesh,Mahoba *,231,KHARELA,13128,79.78381,25.46785
Uttar Pradesh,Mahoba *,230,MAHOBA,76830,79.872,25.29
Uttar Pradesh,Mainpuri,109,Bewar,20486,79.28,27.11
Uttar Pradesh,Mainpuri,108,BHONGAON,26005,79.1833333,27.25
Uttar Pradesh,Mainpuri,110,GHIRAUR,11636,78.81,27.03
Uttar Pradesh,Mainpuri,110,KARHAL,23964,78.9413889,27.0002778
Uttar Pradesh,Mainpuri,109,KISHNI,8671,79.2666667,27.0166667
Uttar Pradesh,Mainpuri,107,Kuraoli,20180,78.97,27.33
Uttar Pradesh,Mainpuri,109,KUSMARA,8863,79.27,27.02
Uttar Pradesh,Mainpuri,107,MAINPURI,88164,79.0166667,27.2333333
Uttar Pradesh,Mathura,85,BALDEO,9451,77.8166667,27.4166667
Uttar Pradesh,Mathura,81,BARSANA,8983,77.3833333,27.65
Uttar Pradesh,Mathura,81,CHHATA,19458,77.44,27.67
Uttar Pradesh,Mathura,85,FARAH,7993,77.7666667,27.3333333
Uttar Pradesh,Mathura,83,GOVARDHAN,18110,77.4666667,27.5
Uttar Pradesh,Mathura,81,KOSIKALAN,43987,77.38,27.77
Uttar Pradesh,Mathura,85,MAHABAN,8392,77.75,27.4333333
Uttar Pradesh,Mathura,84,MATHURA,291334,77.6833333,27.5
Uttar Pradesh,Mathura,83,RADHAKUND,5741,77.4833333,27.5333333
Uttar Pradesh,Mathura,82,RAYA,17473,77.7833333,27.5666667
Uttar Pradesh,Mathura,82,VRINDAVAN,55198,77.7,27.5833333
Uttar Pradesh,Mau,353,DOHRIGHAT,10001,83.5163889,26.2644444
Uttar Pradesh,Mau,354,GHOSI,34974,83.5436111,26.1083333
Uttar Pradesh,Mau,354,KOPAGANJ,30120,83.5658333,26.0233333
Uttar Pradesh,Mau,356,MAUNATHBHANJAN,201235,83.5722,25.90333
Uttar Pradesh,Mau,355,MUHAMMADABAD,20687,83.3838889,26.0330556
Uttar Pradesh,Meerut,45,BAHSUMA,10400,77.9666667,29.2166667
Uttar Pradesh,Meerut,44,DAURALA,10616,77.6833333,29.1166667
Uttar Pradesh,Meerut,45,HASTINAPUR,20531,78.0166667,29.1666667
Uttar Pradesh,Meerut,43,KARNAWAL,12301,77.49774,29.04486
Uttar Pradesh,Meerut,46,KHARKHODA,12232,77.74,28.81
Uttar Pradesh,Meerut,46,KITHAUR,23047,77.93,28.84
Uttar Pradesh,Meerut,44,LAWAR,17655,77.75,29.06
Uttar Pradesh,Meerut,45,MAWANA,67210,77.915,29.097
Uttar Pradesh,Meerut,47,MEERUT,1047294,77.7,28.9833333
Uttar Pradesh,Meerut,46,PARIKSHITGARH,16985,77.9,28.94
Uttar Pradesh,Meerut,44,PHALAUDA,16768,77.8166667,29.1833333
Uttar Pradesh,Meerut,44,SARDHANA,47445,77.6166667,29.15
Uttar Pradesh,Meerut,43,SEWALKHAS,17984,77.54,28.9
Uttar Pradesh,Ghaziabad,60,SHAHJAHANPUR,15760,77.95,28.83
Uttar Pradesh,Mirzapur,399,AHRAURA,22635,83.0166667,25.0166667
Uttar Pradesh,Mirzapur,398,Chunar,33248,82.9,25.1333333
Uttar Pradesh,Mirzapur,397,KACHHWA,14528,82.7166667,25.2166667
Uttar Pradesh,Mirzapur,397,MIRZAPURCUMVINDHYACHAL,200117,82.5833333,25.15
Uttar Pradesh,Moradabad,31,BAHJOI,29040,78.6166667,28.4
Uttar Pradesh,Moradabad,29,BHOJPUR_DHARAMPUR,23664,78.9,28.95
Uttar Pradesh,Moradabad,30,BILARI,29487,78.8,28.6333333
Uttar Pradesh,Moradabad,31,CHANDAUSI,101435,78.7666667,28.45
Uttar Pradesh,Moradabad,25,KANTH,23231,78.6333333,29.0666667
Uttar Pradesh,Moradabad,29,KUNDARKI,23858,78.7833333,28.7
Uttar Pradesh,Moradabad,27,MORADABAD,625162,78.7833333,28.8333333
Uttar Pradesh,Moradabad,31,NARAULI,16348,78.7166667,28.5
Uttar Pradesh,Moradabad,33,SAMBHAL,179438,78.55,28.5833333
Uttar Pradesh,Sant Kabir Nagar *,314,SIRSI,20651,83.1025,26.5427778
Uttar Pradesh,Moradabad,26,THAKURDWARA,34122,78.85,29.2
Uttar Pradesh,Moradabad,25,UMRIKALAN,14843,78.6,29.02
Uttar Pradesh,Baghpat *,50,AILUM,13051,77.26,29.24
Uttar Pradesh,Muzaffarnagar,10,BANAT,18449,77.35,29.4666667
Uttar Pradesh,Muzaffarnagar,16,BHOKARHEDI,15764,77.93,29.45
Uttar Pradesh,Muzaffarnagar,11,BUDHANA,32291,77.4666667,29.2833333
Uttar Pradesh,Muzaffarnagar,13,CHARTHAVAL,19495,77.61,29.47
Uttar Pradesh,Muzaffarnagar,9,JALALABAD,23108,77.42744,29.5204
Uttar Pradesh,Muzaffarnagar,15,JANSATH,17345,77.85,29.3333333
Uttar Pradesh,Muzaffarnagar,8,JHINJHNA,17130,77.18,29.47
Uttar Pradesh,Muzaffarnagar,8,KAIRANA,71140,77.2,29.4
Uttar Pradesh,Muzaffarnagar,10,KANDHALA,39340,77.24,29.29
Uttar Pradesh,Muzaffarnagar,15,KHATAULI,56895,77.73,29.274
Uttar Pradesh,Muzaffarnagar,15,MIRANPUR,25750,77.949,29.288
Uttar Pradesh,Muzaffarnagar,14,MUZAFFARNAGAR,308517,77.6833333,29.4666667
Uttar Pradesh,Muzaffarnagar,8,OON,16849,77.2,29.52
Uttar Pradesh,Muzaffarnagar,13,PURQUAZI,22872,77.86,29.59
Uttar Pradesh,Muzaffarnagar,11,SHAHPUR,16749,77.53,29.3
Uttar Pradesh,Muzaffarnagar,10,SHAMLI,87750,77.3166667,29.45
Uttar Pradesh,Muzaffarnagar,11,SISAULI,14987,77.4666667,29.4166667
Uttar Pradesh,Muzaffarnagar,9,THANABHAVAN,32396,77.42,29.49
Uttar Pradesh,Muzaffarnagar,9,THANABHAWAN,30401,77.4166667,29.5833333
Uttarakhand,Nainital,56,HALDWANICUMKATHGOD,131974,79.52122,29.1846
Uttar Pradesh,Bareilly,118,KICHHA,26764,79.48274,28.85463
Uttar Pradesh,Rampur,36,RUDRAPUR,77618,79.39,28.93
Uttar Pradesh,Pilibhit,128,BARKHERA,9546,79.77,28.42
Uttar Pradesh,Pilibhit,130,BILSANDA,12961,79.95,28.25
Uttar Pradesh,Pilibhit,130,BISALPUR,58737,79.77,28.24
Uttar Pradesh,Pilibhit,129,KALINAGAR,9787,80.1,28.6166667
Uttar Pradesh,Pilibhit,128,NYORIAHUSAINPUR,19420,79.87,28.65
Uttar Pradesh,Pilibhit,128,PILIBHIT,122212,79.8,28.6333333
Uttar Pradesh,Pilibhit,129,PURANPUR,36455,80.15,28.5166667
Uttar Pradesh,Pratapgarh,248,ANRU,8037,81.94,25.99
Uttar Pradesh,Pratapgarh,248,ANTU,7545,81.9166667,26.05
Uttar Pradesh,Pratapgarh,248,BELAPRATAPGARH,71223,82.01,25.86
Uttar Pradesh,Allahabad,254,KATRAMEDNIGANJ,7553,81.83979,25.661531
Uttar Pradesh,Pratapgarh,246,KUNDA,21664,81.509,25.712
Uttar Pradesh,Kaushambi *,251,Manikpur,13265,81.37,25.67
Uttar Pradesh,Pratapgarh,249,PATTI,8569,82.22,25.85
Uttar Pradesh,Pratapgarh,247,PRATAPGARH,11997,81.98,25.84
Uttar Pradesh,Rae Bareli,182,DALMAU,8398,81.0333333,26.0666667
Uttar Pradesh,Rae Bareli,178,JAIS,23998,81.5333333,26.25
Uttar Pradesh,Rae Bareli,182,LALGANJ,20477,80.96,26.1
Uttar Pradesh,Rae Bareli,180,RAEBARELI,164861,81.2333333,26.2166667
Uttar Pradesh,Rae Bareli,181,SALON,12866,81.45,26.0333333
Uttar Pradesh,Rae Bareli,183,UNCHAHAR,9005,81.25,25.856506
Uttar Pradesh,Rae Bareli,177,BACHHRAWAN,11634,81.1166667,26.4833333
Uttar Pradesh,Rampur,36,BILASPUR,34672,79.27,28.88
Uttar Pradesh,Rampur,36,KEMRI,23123,79.2166667,28.8166667
Uttar Pradesh,Rampur,34,MASWASI,14829,79.05,29.04
Uttar Pradesh,Rampur,36,MILAK,24807,79.1833333,28.6166667
Uttar Pradesh,Rampur,37,RAMPUR,277518,79.02,28.74
Uttar Pradesh,Rampur,38,SHAHABAD,31248,78.99783,28.501830000000002
Uttar Pradesh,Rampur,34,SUAR,25423,79.05,29.0333333
Uttar Pradesh,Saharanpur,7,AMBEHTA,12791,77.27,29.81
Uttar Pradesh,Saharanpur,1,BEHAT,16896,77.62,30.17
Uttar Pradesh,Saharanpur,2,CHILKANASULTANPUR,15724,77.44,30.06
Uttar Pradesh,Saharanpur,5,DEOBAND,80005,77.6833333,29.7
Uttar Pradesh,Saharanpur,7,GANGOH,52511,77.25,29.7666667
Uttar Pradesh,Saharanpur,2,NAKUR,20010,77.3,29.9166667
Uttar Pradesh,Saharanpur,7,RAMPURMANIHARAN,24421,77.40411,29.76661
Uttar Pradesh,Saharanpur,4,SAHARANPUR,444447,77.55,29.9666667
Uttar Pradesh,Saharanpur,2,SARSAWAN,16309,77.35,30
Uttar Pradesh,Saharanpur,7,TITRON,10223,77.3333333,29.6833333
Uttar Pradesh,Saharanpur,7,NANAUTA,16542,77.4166667,29.7166667
Uttar Pradesh,Sant Kabir Nagar *,314,HARIHARPUR,9024,83.03379,26.59946
Uttar Pradesh,Sant Kabir Nagar *,313,KHALILABAD,38815,83.08018,26.73
Uttar Pradesh,Sant Kabir Nagar *,313,MAGHAR,15436,83.128,26.755
Uttar Pradesh,Sant Kabir Nagar *,312,MEHDAWAL,24064,83.10419,26.97
Uttar Pradesh,Sant Ravidas Nagar *,392,Bhadohi,73323,82.565,25.393
Uttar Pradesh,Mirzapur,397,GHOSIABAZAR,15382,82.65838,25.16807
Uttar Pradesh,Sant Ravidas Nagar *,394,GOPIGANJ,17488,82.43,25.282
Uttar Pradesh,Mirzapur,396,GYANPUR,11753,82.4922,25.23393
Uttar Pradesh,Mirzapur,397,KHAMARIA,22931,82.65179,25.14811
Uttar Pradesh,Chandauli *,382,NAIBAZAR,11588,83.38542,25.24793
Uttar Pradesh,Sant Ravidas Nagar *,393,SURIYAWAN,16587,82.40337,25.36688
Uttar Pradesh,Shahjahanpur,132,ALLAHGANJ,11656,79.6833333,27.55
Uttar Pradesh,Shahjahanpur,132,JALALABAD,30115,79.66,27.72
Uttar Pradesh,Shahjahanpur,131,KATRA,25545,79.61195,27.95867
Uttar Pradesh,Shahjahanpur,134,KHUTAR,13857,80.2833333,28.2
Uttar Pradesh,Shahjahanpur,134,POWAYAN,22824,80.106,28.063
Uttar Pradesh,Shahjahanpur,136,RLY.SETTLEMENTROZA,9906,79.93,27.8
Uttar Pradesh,Shahjahanpur,136,SHAHJAHANPUR,290461,79.87,27.83
Uttar Pradesh,Shahjahanpur,133,TILHAR,51820,79.7333333,27.9833333
Uttar Pradesh,Shrawasti *,289,BHINGA,19888,81.94186,27.65219
Uttar Pradesh,Bahraich,287,IKAUNA,12622,81.95483,27.4556
Uttar Pradesh,Siddharthnagar,304,BANSI,34535,82.93,27.179
Uttar Pradesh,Siddharthnagar,302,TETRIBAZAR,21439,82.96,27.37
Uttar Pradesh,Sitapur,149,BISWAN,46514,81,27.5
Uttar Pradesh,Sitapur,147,HARGAON,17532,80.71,27.72
Uttar Pradesh,Sitapur,152,KHAIRABAD,37391,80.755,27.256
Uttar Pradesh,Sitapur,148,LAHARPUR,48593,80.9,27.7166667
Uttar Pradesh,Sitapur,151,MAHMUDABAD,40871,81.1166667,27.3
Uttar Pradesh,Sitapur,145,MAHOLI,18151,80.4666667,27.6666667
Uttar Pradesh,Sitapur,153,MISRIKHCUMNEEMSAR,14782,80.51778,27.36733
Uttar Pradesh,Sitapur,152,Sidhauli,18868,80.77,27.22
Uttar Pradesh,Sitapur,146,SITAPUR,148523,80.65,27.53
Uttar Pradesh,Sitapur,150,TAMBAURCUMAHMADABAD,19027,81.18,27.67
Uttar Pradesh,Sonbhadra,402,CHOPAN,11761,83.0333333,24.5166667
Uttar Pradesh,Sonbhadra,401,CHURKGHURMA,8833,83.12,24.54
Uttar Pradesh,Sonbhadra,403,DUDHI,11312,83.25,24.2166667
Uttar Pradesh,Sonbhadra,400,GHORAWAL,6315,82.7833333,24.7666667
Uttar Pradesh,Sonbhadra,402,OBRA,51413,83.02,24.37
Uttar Pradesh,Sonbhadra,402,RENUKOOT,52181,83.0333333,24.2
Uttar Pradesh,Sonbhadra,402,ROBERTSGANJ,30826,83.08,24.59
Uttar Pradesh,Sultanpur,186,AMETHI,12575,81.804,26.155
Uttar Pradesh,Ambedkar Nagar *,281,DOSTPUR,11661,82.4666667,26.2833333
Uttar Pradesh,Sultanpur,191,KADIPUR,6620,82.3833333,26.1666667
Uttar Pradesh,Pratapgarh,249,KOERIPUR,7144,82.32,25.93
Uttar Pradesh,Sultanpur,185,MUSAFIRKHANA,7189,81.8,26.3666667
Uttar Pradesh,Sultanpur,188,SULTANPUR,97435,82.07,26.19
Uttar Pradesh,Unnao,163,AURAS,5421,80.5166667,26.9166667
Uttar Pradesh,Unnao,162,BANGARMAU,30212,80.209,26.89
Uttar Pradesh,Unnao,166,BHAGWANTNAGAR,6051,80.75,26.2333333
Uttar Pradesh,Unnao,166,BIGHAPUR,6250,80.6833333,26.35
Uttar Pradesh,Unnao,162,FATEHPURCHAURASI,5292,80.2666667,26.7833333
Uttar Pradesh,Kanpur Nagar,216,GANGA_GHAT,68429,80.37,26.44
Uttar Pradesh,Hardoi,159,GANJMURADABAD,9218,80.1833333,26.9666667
Uttar Pradesh,Unnao,163,HYDERABAD,6814,80.5,26.74
Uttar Pradesh,Unnao,163,KURSATH,5911,80.50053,26.8092
Uttar Pradesh,Unnao,167,MAURAWAN,13900,80.8833333,26.4333333
Uttar Pradesh,Unnao,164,MOHAN,13250,80.66,26.7
Uttar Pradesh,Unnao,167,NAWABGANJ,9597,80.60914,26.51602
Uttar Pradesh,Unnao,164,NYOTINI,6999,80.69,26.67
Uttar Pradesh,Unnao,167,PURWA,20915,80.7833333,26.4666667
Uttar Pradesh,Unnao,163,RASULABAD,7086,80.49,26.66
Uttar Pradesh,Unnao,163,SAFIPUR,21786,80.35,26.7333333
Uttar Pradesh,Unnao,163,UGU,6313,80.35,26.72
Uttar Pradesh,Unnao,165,UNNAO,140642,80.5,26.5333333
Uttar Pradesh,Jhansi,222,BARAGAON,10253,78.7167,25.4833
Uttar Pradesh,Varanasi,385,GANGAPUR,6308,82.91,25.37
Uttar Pradesh,Varanasi,387,LOHTA,18803,82.91,25.25
Uttar Pradesh,Varanasi,390,RAMNAGAR,38939,83.03,25.28
Uttar Pradesh,Varanasi,388,VARANASI,1073148,83,25.3333333
Uttar Pradesh,Ambedkar Nagar *,280,ASHRAFPURKICHHAUCHHA,13083,82.73221,26.33501
Uttar Pradesh,Ambedkar Nagar *,280,JALALPUR,28890,82.74,26.31
West Bengal,Bankura,252,BANKURA,127344,87.0666667,23.25
West Bengal,Bankura,253,BARJORA,11296,87.2833333,23.4333333
West Bengal,Bankura,253,BELIATORE,5554,87.2166667,23.3333333
West Bengal,Bankura,255,BISHNUPUR,61335,87.328,23.079
West Bengal,Bankura,249,KHATRA,16801,86.85,22.9833333
West Bengal,Bankura,256,PATRASAIR,11741,87.41,23.11
West Bengal,Bankura,258,SONAMUKHI,27064,87.4166667,23.3
West Bengal,Barddhaman,280,ASANSOL,474110,86.9833333,23.6833333
West Bengal,Barddhaman,260,BARDDHAMAN,278703,87.86,23.23
West Bengal,Barddhaman,270,DAINHAT,22357,88.19,23.55
West Bengal,Barddhaman,278,DALURBAND,14602,87.22,23.61
West Bengal,South 24 Parganas,144,DEBIPUR,8886,88.2005556,22.3052778
West Bengal,Barddhaman,277,DURGAPUR,480635,87.32,23.48
West Bengal,Barddhaman,273,GUSKARA,31339,87.69,23.45
West Bengal,Barddhaman,279,JAMURIA,126210,87.0833333,23.7
West Bengal,Barddhaman,265,Kalna,50867,88.17,23.22
West Bengal,Barddhaman,263,Katwa,69778,88.08,23.39
West Bengal,Barddhaman,282,KULTI,282784,86.85,23.7333333
West Bengal,Barddhaman,265,MEMARI,34222,88.1166667,23.2
West Bengal,Barddhaman,280,NANDI,8894,87.15,23.6
West Bengal,Barddhaman,278,ONDAL,19014,87.2,23.6
West Bengal,Barddhaman,278,RANIGANJ,119809,87.13,23.62
West Bengal,North 24 Parganas,102,SANKARPUR,5772,88.4552778,22.8480556
West Bengal,Birbhum,287,Bolpur,64238,87.7166667,23.6666667
West Bengal,Birbhum,284,DUBRAJPUR,32123,87.3833333,23.8
West Bengal,Birbhum,293,NALHATI,26375,87.8166667,24.3
West Bengal,Birbhum,291,RAMPURHAT,49822,87.7833333,24.1666667
West Bengal,Birbhum,289,SAINTHIA,38206,87.6666667,23.95
West Bengal,Birbhum,285,SURI,61021,87.5333333,23.9166667
West Bengal,Barddhaman,283,CHITTARANJAN,44773,86.9,23.86
West Bengal,Dakshin Dinajpur *,39,BALURGHAT,132118,88.7666667,25.2166667
West Bengal,Dakshin Dinajpur *,41,GANGARAMPUR,52205,88.52,25.4
West Bengal,Darjiling,24,CARTROAD,13688,88.31,26.92
West Bengal,Darjiling,23,DARJILING,103453,88.2666667,27.0333333
West Bengal,Darjiling,22,KALIMPONG,42546,88.51,27.08
West Bengal,Darjiling,24,KURSEONG,38481,88.2833333,26.8833333
West Bengal,Darjiling,24,Mirik,8936,88.1666667,26.9
West Bengal,Darjiling,26,SILIGURI,435263,88.4333333,26.7
West Bengal,Darjiling,25,UTTARBAGDOGRA,15354,88.34253,26.69331
West Bengal,Haora,177,AMTA,17075,88.0083333,22.58
West Bengal,Hugli,197,BAGNAN,8558,88.14,22.9241667
West Bengal,Haora,169,BALLY,255016,88.3402778,22.6461111
West Bengal,Haora,184,BANKRA,47189,88.2980556,22.6275
West Bengal,Haora,176,BELDUBI,8757,88.12,22.47
West Bengal,Haora,176,BIKIHAKOLA,11708,88.12,22.48
West Bengal,Haora,169,CHAKAPARA,23604,88.3486111,22.6322222
West Bengal,Haora,183,Domjur,16400,88.2202778,22.6408333
West Bengal,Haora,172,Haora,983412,88.3102778,22.5891667
West Bengal,Hugli,193,KESABPUR,10096,88.2627778,22.9683333
West Bengal,Haora,183,MAHIARI,15035,88.2377778,22.5922222
West Bengal,Haora,175,PANCHLA,21533,88.1380556,22.5438889
West Bengal,Haora,174,RAGHUDEBBATI,11580,88.1958333,22.5255556
West Bengal,Haora,175,SAHAPUR,7344,88.1669444,22.5244444
West Bengal,Haora,173,SANKRAIL,24948,88.2397222,22.5669444
West Bengal,South 24 Parganas,157,SANTOSHPUR,7000,88.265,22.5252778
West Bengal,Bankura,250,SARENGA,21078,87.0333333,22.7666667
West Bengal,Haora,176,ULUBERIA,197027,88.1136111,22.4716667
West Bengal,Hugli,200,ARAMBAG,54927,87.78,22.88
West Bengal,Hugli,187,BAIDYABATI,105517,88.3247222,22.785
West Bengal,Hugli,193,BANSBERIA,101834,88.3994444,22.9719444
West Bengal,Hugli,187,BHADRESWAR,103287,88.3505556,22.8244444
West Bengal,North 24 Parganas,107,CHAMPDANI,100643,88.3658333,22.7977778
West Bengal,Hugli,189,CHANDANNAGAR,158099,88.3772222,22.8691667
West Bengal,Hugli,190,HUGLICHINSURAH,165933,88.4,22.9
West Bengal,Hugli,185,KONNAGAR,70400,88.3475,22.7
West Bengal,Hugli,194,KRISHNAPUR,6508,88.2694444,22.6702778
West Bengal,Purba Medinapur,208,MONOHARPUR,20302,88.0788889,22.1083333
West Bengal,Hugli,194,MRIGALA,17221,88.22,22.69
West Bengal,Hugli,192,Pandua,26818,88.2833333,23.0833333
West Bengal,Hugli,185,RISHRA,110419,88.3477778,22.7141667
West Bengal,Hugli,187,SERAMPORE,192991,88.3422222,22.7527778
West Bengal,Hugli,188,Singur,19049,88.2294444,22.8091667
West Bengal,Hugli,198,TARAKESWAR,27567,88.0172222,22.885
West Bengal,Hugli,185,UTTARPARAKOTRUNG,146437,88.35,22.66
West Bengal,Jalpaiguri,12,ALIPURDUAR,71215,89.5666667,26.4833333
West Bengal,Jalpaiguri,19,DABGRAM,186467,88.49,26.74
West Bengal,Jalpaiguri,15,DHUPGURI,37156,89.0166667,26.6
West Bengal,Jalpaiguri,13,FALAKATA,18445,89.2,26.5333333
West Bengal,Jalpaiguri,17,JALPAIGURI,96503,88.7333333,26.5166667
West Bengal,Jalpaiguri,11,Jaygaon,37694,89.3786111,26.8544444
West Bengal,Jalpaiguri,16,Mainaguri,26406,88.8166667,26.5666667
West Bengal,Jalpaiguri,20,Mal,22913,88.74,26.85
West Bengal,Jalpaiguri,11,UTTARLATABARI,14201,89.36,26.7
West Bengal,Koch Bihar,6,Dinhata,33442,89.4666667,26.1333333
West Bengal,Koch Bihar,1,Haldibari,12919,88.7666667,26.3333333
West Bengal,Koch Bihar,4,KOCHBIHAR,74886,89.4333333,26.3166667
West Bengal,Koch Bihar,2,MATHABHANGA,20698,89.22,26.36
West Bengal,Koch Bihar,1,MEKLIGANJ,10536,88.95,26.33
West Bengal,Koch Bihar,9,TUFANGANJ,18984,89.6666667,26.3166667
West Bengal,Kolkata,162,Kolkata,4465695,88.3697222,22.5697222
West Bengal,Maldah,50,ENGLISHBAZAR,157399,88.15,25
West Bengal,Maldah,50,OLDMALDAH,61365,88.15,25.0333333
West Bengal,Paschim Medinapur,229,BALICHAK,12001,87.55,22.3666667
West Bengal,Paschim Medinapur,232,CHANDRAKONA,20008,87.5166667,22.7333333
West Bengal,Purba Medinapur,216,Contai,74675,87.7536111,21.7786111
West Bengal,Purba Medinapur,218,Egra,24548,87.5333333,21.9
West Bengal,Paschim Medinapur,233,GARBETAAMLAGORA,33992,87.37,22.84
West Bengal,Paschim Medinapur,231,Ghatal,50745,87.7166667,22.6666667
West Bengal,Purba Medinapur,208,Haldia,161863,88.09,22.08
West Bengal,Paschim Medinapur,222,JHARGRAM,51931,86.9833333,22.45
West Bengal,Paschim Medinapur,224,KHARAGPUR,202769,87.318,22.33
West Bengal,Paschim Medinapur,232,Kharar,11446,87.61,22.65
West Bengal,Purba Medinapur,204,Kolaghat,23112,87.79,22.4
West Bengal,Paschim Medinapur,235,Kshirpai,14291,87.54,22.61
West Bengal,Purba Medinapur,208,MAHISHADAL,18334,87.9833333,22.1833333
West Bengal,Paschim Medinapur,236,MEDINIPUR,150306,87.3333333,22.4333333
West Bengal,Paschim Medinapur,232,RAMJIBANPUR,17099,87.6166667,22.8333333
West Bengal,Purba Medinapur,203,TAMLUK,45056,87.9166667,22.3
West Bengal,Murshidabad,57,AURANGABAD,31328,88.05,24.62
West Bengal,Murshidabad,72,BAHARAMPUR,156152,88.25,24.1
West Bengal,Murshidabad,71,BELDANGA,24796,88.25,23.9333333
West Bengal,Murshidabad,55,DHULIAN,67388,87.955086,24.683332
West Bengal,Murshidabad,55,FARRAKKABARRAGETOWNSHIP,21247,87.93935,24.72776
